LEASE_NUMBER,PRODUCTION_DATE,PRODUCT_CODE,MON_O_PROD_VOL,MON_G_PROD_VOL,OPERATOR_NUM
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,S,0,0,3481
375,201901,U,0,0,3481
375,201901,U,0,0,3481
375,201901,O,1232,1685,3481
375,201901,O,2863,2039,3481
375,201901,U,0,0,3481
375,201901,O,1032,1695,3481
377,201901,U,0,0,3481
378,201901,U,0,0,3481
378,201901,G,0,0,3481
378,201901,G,0,0,3481
378,201901,U,0,0,3481
378,201901,O,5146,1925,3481
378,201901,U,0,0,3481
378,201901,U,0,0,3481
378,201901,U,0,0,3481
378,201901,U,0,0,3481
378,201901,G,0,0,3481
378,201901,G,0,0,3481
378,201901,G,0,0,3481
379,201901,U,0,0,3481
384,201901,O,0,0,3151
384,201901,O,3536,1617,3151
384,201901,O,0,0,3151
384,201901,O,2412,287,3151
384,201901,G,0,18017,3151
384,201901,O,5933,4891,3151
384,201901,O,3705,3487,3151
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,O,0,0,2375
385,201901,O,14,232,2375
385,201901,O,0,0,2375
385,201901,O,0,0,2375
385,201901,O,0,0,2375
385,201901,U,0,0,2375
385,201901,O,1171,175,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,G,550,188,2375
385,201901,U,0,0,2375
385,201901,O,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,O,0,0,2375
385,201901,U,0,0,2375
385,201901,O,495,219,2375
385,201901,O,964,465,2375
385,201901,U,0,0,2375
385,201901,O,527,862,2375
385,201901,O,0,0,2375
385,201901,O,301,60,2375
385,201901,O,391,2355,2375
385,201901,U,0,0,2375
385,201901,O,0,0,2375
385,201901,O,7281,1196,2375
385,201901,G,648,472,2375
385,201901,U,0,0,2375
385,201901,G,562,340,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,O,584,291,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,O,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,O,525,1167,2375
385,201901,O,0,0,2375
385,201901,U,0,0,2375
385,201901,U,0,0,2375
385,201901,O,653,985,2375
385,201901,O,389,6014,2375
385,201901,O,866,490,2375
385,201901,G,0,0,2375
385,201901,O,274,6438,2375
385,201901,O,2587,325,2375
385,201901,O,3334,1041,2375
385,201901,O,0,0,2375
385,201901,O,0,148,2375
385,201901,O,0,0,2375
385,201901,O,20,243,2375
385,201901,O,587,363,2375
385,201901,O,0,0,2375
385,201901,O,0,0,2375
385,201901,G,0,0,2375
386,201901,O,1936,1037,3481
386,201901,O,1006,416,3481
386,201901,U,0,0,3481
386,201901,O,612,672,3481
386,201901,O,640,516,3481
386,201901,U,0,0,3481
386,201901,O,913,415,3481
386,201901,O,0,0,3481
386,201901,O,0,0,3481
386,201901,O,5377,1268,3481
386,201901,U,0,0,3481
386,201901,O,490,334,3481
386,201901,O,1406,887,3481
386,201901,U,0,0,3481
386,201901,U,0,0,3481
386,201901,U,0,0,3481
386,201901,U,0,0,3481
386,201901,G,0,0,3481
386,201901,U,0,0,3481
386,201901,U,0,0,3481
386,201901,U,0,0,3481
386,201901,O,122,211,3481
386,201901,O,686,493,3481
386,201901,O,214,413,3481
386,201901,O,1532,1249,3481
386,201901,O,1103,475,3481
386,201901,O,1399,510,3481
386,201901,O,1603,752,3481
386,201901,O,772,721,3481
386,201901,O,1673,719,3481
386,201901,O,0,0,3481
386,201901,O,0,0,3481
387,201901,O,32826,12608,3481
387,201901,O,2354,444,3481
387,201901,O,963,463,3481
387,201901,U,0,0,3481
387,201901,O,176,163,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,U,0,0,3481
387,201901,O,480,427,3481
387,201901,U,0,0,3481
387,201901,O,2450,534,3481
387,201901,O,4407,607,3481
387,201901,U,0,0,3481
387,201901,O,1470,1053,3481
387,201901,S,0,0,3481
387,201901,S,0,0,3481
387,201901,O,603,677,3481
387,201901,O,2457,1065,3481
387,201901,O,686,1446,3481
387,201901,U,0,0,3481
390,201901,O,0,0,3481
390,201901,O,0,0,3481
390,201901,O,922,131,3481
390,201901,O,459,229,3481
390,201901,S,0,0,3481
390,201901,O,402,349,3481
390,201901,U,0,0,3481
390,201901,U,0,0,3481
390,201901,O,0,0,3481
390,201901,O,0,0,3481
390,201901,O,1028,316,3481
390,201901,U,0,0,3481
390,201901,O,432,275,3481
390,201901,O,279,303,3481
390,201901,O,390,271,3481
390,201901,O,142,103,3481
390,201901,U,0,0,3481
390,201901,O,0,0,3481
390,201901,O,477,271,3481
390,201901,O,513,229,3481
390,201901,O,1134,125,3481
391,201901,G,0,0,3481
392,201901,O,0,0,3481
392,201901,O,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,O,183,376,3481
392,201901,U,0,0,3481
392,201901,O,510,310,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,U,0,0,3481
392,201901,O,1556,1107,3481
392,201901,O,3627,996,3481
392,201901,O,270,136,3481
419,201901,O,0,0,2066
419,201901,O,712,440,2066
419,201901,O,0,0,2066
419,201901,O,124,57,2066
419,201901,S,0,0,2066
419,201901,O,0,0,2066
419,201901,O,1719,5,2066
419,201901,O,877,18,2066
419,201901,O,479,4,2066
419,201901,O,0,0,2066
419,201901,O,8401,516,2066
420,201901,U,0,0,2066
420,201901,O,0,0,2066
420,201901,U,0,0,2066
420,201901,U,0,0,2066
420,201901,U,0,0,2066
420,201901,O,2847,560,2066
420,201901,U,0,0,2066
420,201901,U,0,0,2066
421,201901,U,0,0,3151
421,201901,G,0,0,3151
421,201901,O,0,0,3151
421,201901,U,0,0,3151
422,201901,G,0,0,3151
422,201901,G,0,0,3151
422,201901,U,0,0,2375
422,201901,G,1024,7815,3151
423,201901,G,225,0,3295
423,201901,U,0,0,3295
423,201901,U,0,0,3295
423,201901,O,191,691,3295
423,201901,O,200,0,3295
423,201901,G,0,0,3295
423,201901,O,0,0,3295
423,201901,G,0,0,3295
423,201901,G,0,0,3295
423,201901,O,0,0,3295
423,201901,O,0,0,3295
424,201901,U,0,0,3295
434,201901,O,97,118,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,O,0,0,1284
434,201901,U,0,0,1284
434,201901,O,0,0,1284
434,201901,O,151,87,1284
434,201901,U,0,0,1284
434,201901,O,0,0,1284
434,201901,G,0,738,1284
434,201901,G,0,255,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,U,0,0,1284
434,201901,G,0,0,1284
434,201901,O,56,73,1284
434,201901,G,0,0,1284
434,201901,O,97,48,1284
438,201901,O,1900,1125,3295
438,201901,U,0,0,3295
438,201901,O,0,0,3295
438,201901,O,0,0,3295
438,201901,O,0,0,3295
438,201901,U,0,0,3295
438,201901,U,0,0,3295
438,201901,U,0,0,3295
438,201901,U,0,0,3295
438,201901,U,0,0,3295
438,201901,U,0,0,3295
438,201901,O,0,0,3295
438,201901,G,0,0,3295
438,201901,O,992,674,3295
438,201901,O,0,0,3295
438,201901,O,0,0,3295
438,201901,O,0,0,3295
438,201901,O,606,331,3295
438,201901,G,0,0,3295
438,201901,O,1395,593,3295
438,201901,U,0,0,3295
438,201901,O,0,0,3295
438,201901,O,0,0,3295
438,201901,G,0,0,3295
438,201901,G,0,0,3295
438,201901,G,0,0,3295
453,201901,U,0,0,1284
453,201901,G,0,0,1284
453,201901,U,0,0,1284
453,201901,U,0,0,1284
453,201901,U,0,0,1284
453,201901,U,0,0,1284
453,201901,U,0,0,1284
453,201901,U,0,0,1284
453,201901,G,97,93,1284
453,201901,O,0,59,1284
456,201901,U,0,0,2628
456,201901,U,0,0,2628
456,201901,U,0,0,2628
456,201901,O,2950,2003,2628
456,201901,O,1948,4599,2628
457,201901,U,0,0,2628
457,201901,U,0,0,2628
457,201901,O,3562,5223,2628
457,201901,O,6547,7958,2628
457,201901,O,1437,5836,2628
457,201901,O,8497,2687,2628
457,201901,G,0,0,2628
457,201901,O,4025,6356,2628
457,201901,U,0,0,2628
461,201901,O,0,0,2628
461,201901,U,0,0,2628
461,201901,O,0,0,2628
461,201901,O,0,0,2628
461,201901,U,0,0,2628
461,201901,U,0,0,2628
461,201901,U,0,0,2628
461,201901,O,20,76,2628
461,201901,O,0,0,2628
461,201901,O,202,6837,2628
461,201901,O,0,0,2628
461,201901,O,812,162,2628
461,201901,G,784,2445,2628
461,201901,O,0,0,2628
462,201901,U,0,0,2628
462,201901,U,0,0,2628
462,201901,U,0,0,2628
462,201901,G,0,0,2628
462,201901,U,0,0,2628
462,201901,G,0,0,2628
462,201901,G,0,0,2628
462,201901,G,0,0,2628
462,201901,U,0,0,2628
462,201901,U,0,0,2628
462,201901,O,0,0,2628
462,201901,G,0,0,2628
462,201901,G,0,0,2628
462,201901,G,0,0,2628
462,201901,U,0,0,2628
463,201901,O,1838,2523,2628
463,201901,O,4271,5534,2628
463,201901,O,802,169,2628
463,201901,O,1513,286,2628
463,201901,O,1611,4089,2628
463,201901,U,0,0,2628
463,201901,O,0,0,2628
463,201901,U,0,0,2628
463,201901,O,7488,7816,2628
464,201901,U,0,0,2628
464,201901,U,0,0,2628
464,201901,O,2888,1826,2628
466,201901,U,0,0,3295
466,201901,G,0,0,3295
466,201901,U,0,0,3295
466,201901,U,0,0,3295
466,201901,U,0,0,3295
466,201901,G,0,0,3295
466,201901,U,0,0,3295
466,201901,U,0,0,3295
479,201901,U,0,0,3295
479,201901,G,0,0,3295
479,201901,G,0,0,3295
479,201901,U,0,0,3295
479,201901,U,0,0,3295
479,201901,U,0,0,3295
479,201901,G,1196,81705,3295
479,201901,G,0,0,3295
479,201901,G,0,0,3295
479,201901,U,0,0,3295
498,201901,U,0,0,2628
498,201901,O,0,0,2628
498,201901,U,0,0,2628
498,201901,U,0,0,2628
560,201901,G,22,39721,3288
560,201901,U,0,0,3288
560,201901,G,32,27484,3288
560,201901,G,0,3369,3288
560,201901,U,0,0,3288
560,201901,U,0,0,3288
560,201901,U,0,0,3288
560,201901,U,0,0,3288
560,201901,U,0,0,3288
560,201901,U,0,0,3288
560,201901,G,84,99503,3288
560,201901,U,0,0,3288
560,201901,U,0,0,3288
577,201901,O,521,25,3059
577,201901,U,0,0,3059
577,201901,U,0,0,3059
577,201901,G,0,0,3059
577,201901,O,0,0,3059
577,201901,O,813,392,3059
577,201901,O,1882,1314,3059
577,201901,O,248,560,3059
577,201901,O,1916,147,3059
577,201901,U,0,0,3059
577,201901,O,0,0,3059
577,201901,O,1322,660,3059
577,201901,O,1467,83,3059
577,201901,O,0,0,3059
577,201901,O,4126,1121,3059
577,201901,O,0,0,3059
577,201901,O,825,5071,3059
577,201901,O,75,21,3059
577,201901,O,0,0,3059
577,201901,U,0,0,3059
577,201901,O,23,16,3059
577,201901,U,0,0,3059
577,201901,G,0,0,3059
578,201901,O,0,0,2628
578,201901,U,0,0,2628
578,201901,O,0,0,2628
578,201901,U,0,0,2628
578,201901,U,0,0,2628
578,201901,U,0,0,2628
578,201901,U,0,0,2628
578,201901,O,0,0,2628
578,201901,U,0,0,2628
590,201901,O,2261,1417,1284
590,201901,U,0,0,1284
590,201901,U,0,0,1284
590,201901,U,0,0,1284
590,201901,G,0,5104,1284
593,201901,U,0,0,3247
595,201901,O,692,613,3481
680,201901,G,0,12587,3520
680,201901,O,0,0,3520
680,201901,O,0,0,3520
680,201901,G,0,0,3520
680,201901,G,0,0,3520
680,201901,G,0,0,3520
680,201901,G,0,0,3520
680,201901,G,0,0,3520
693,201901,O,22,6,3368
693,201901,U,0,0,3368
693,201901,O,3,2,3368
694,201901,O,409,50,3368
694,201901,U,0,0,3368
694,201901,G,0,276,3368
694,201901,O,0,0,3368
694,201901,O,0,0,3368
694,201901,O,0,0,3368
694,201901,G,435,38,3368
694,201901,O,137,46,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,503,44,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,O,652,48,3368
694,201901,U,0,0,3368
694,201901,G,0,0,3368
694,201901,G,0,0,3368
694,201901,O,1570,118,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,O,0,0,3368
694,201901,O,0,0,3368
694,201901,O,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,G,502,50,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,353,493,3368
694,201901,O,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,G,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,1166,320,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,G,303,148,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,G,0,0,3368
694,201901,G,0,0,3368
694,201901,G,0,398,3368
694,201901,G,967,98,3368
694,201901,U,0,0,3368
694,201901,G,0,0,3368
694,201901,G,0,0,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,O,0,0,3368
694,201901,O,0,0,3368
694,201901,U,0,0,3368
694,201901,O,272,1145,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,U,0,0,3368
694,201901,O,0,0,3368
694,201901,O,787,48,3368
694,201901,O,253,1303,3368
697,201901,O,0,0,3368
697,201901,G,513,718,3368
775,201901,U,0,0,2899
775,201901,U,0,0,2899
775,201901,U,0,0,2899
775,201901,G,0,0,2899
775,201901,U,0,0,2899
775,201901,U,0,0,2899
775,201901,U,0,0,2899
775,201901,G,1897,87371,2899
786,201901,O,6935,6820,3295
786,201901,O,1204,1573,3295
786,201901,O,2113,3955,3295
786,201901,G,0,0,3295
786,201901,G,0,0,3295
786,201901,U,0,0,3295
786,201901,O,21,39918,3295
792,201901,G,0,22765,3247
792,201901,G,0,0,3247
796,201901,G,923,3660,2628
796,201901,U,0,0,2628
796,201901,U,0,0,2628
796,201901,O,327,1645,2628
796,201901,O,1375,1183,2628
796,201901,O,394,292,2628
796,201901,U,0,0,2628
796,201901,U,0,0,2628
796,201901,G,0,0,2628
796,201901,U,0,0,2628
796,201901,G,2573,2707,2628
796,201901,O,0,0,2628
796,201901,U,0,0,2628
796,201901,U,0,0,2628
796,201901,G,0,0,2628
796,201901,U,0,0,2628
796,201901,O,554,2623,2628
796,201901,G,8682,27395,2628
796,201901,G,0,0,2628
796,201901,O,0,0,2628
809,201901,O,0,0,2628
809,201901,O,0,0,2628
809,201901,O,0,0,2628
809,201901,U,0,0,2628
810,201901,G,23,35891,3520
810,201901,G,26,70423,3520
810,201901,G,0,0,3520
810,201901,G,0,94643,3520
811,201901,U,0,0,3295
814,201901,O,2834,1276,3151
814,201901,U,0,0,3151
814,201901,U,0,0,3151
814,201901,O,0,0,3151
814,201901,O,1122,1290,3151
819,201901,O,1653,1960,3151
819,201901,G,0,0,3151
819,201901,U,0,0,3151
819,201901,G,0,0,3151
819,201901,G,0,0,3151
820,201901,O,0,0,3295
820,201901,U,0,0,3295
820,201901,U,0,0,3295
820,201901,O,0,0,3295
820,201901,U,0,0,3295
820,201901,O,0,0,3295
820,201901,O,0,0,3295
820,201901,O,0,0,3295
820,201901,G,0,0,3295
820,201901,U,0,0,3295
820,201901,U,0,0,3295
820,201901,G,0,0,3295
820,201901,U,0,0,3295
820,201901,U,0,0,3295
820,201901,U,0,0,3295
820,201901,O,0,0,3295
821,201901,O,0,0,3151
821,201901,O,4000,6583,3151
821,201901,G,439,121425,3151
821,201901,U,0,0,3151
821,201901,U,0,0,3151
821,201901,O,810,812,3151
821,201901,U,0,0,3151
821,201901,U,0,0,3151
821,201901,U,0,0,3151
821,201901,U,0,0,3151
821,201901,U,0,0,3151
821,201901,O,2365,2485,3151
821,201901,U,0,0,3151
821,201901,U,0,0,3151
821,201901,U,0,0,3151
821,201901,O,4093,3672,3151
821,201901,O,1979,1582,3151
821,201901,O,7636,3689,3151
821,201901,G,0,16130,3151
827,201901,U,0,0,2375
827,201901,G,632,0,2375
827,201901,O,0,0,2375
827,201901,O,0,0,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,U,0,0,2375
827,201901,G,0,0,2375
827,201901,O,3641,832,2375
827,201901,U,0,0,2375
827,201901,G,507,3225,2375
827,201901,O,2201,2117,2375
827,201901,O,0,0,2375
827,201901,G,0,0,2375
827,201901,O,383,391,2375
827,201901,G,383,168,2375
827,201901,O,3164,4258,2375
827,201901,U,0,0,2375
827,201901,G,0,0,2375
827,201901,U,0,0,2375
827,201901,O,6606,16878,2375
827,201901,U,0,0,2375
827,201901,U,0,0,2375
827,201901,O,0,0,2375
827,201901,G,0,0,2375
827,201901,O,0,0,2375
827,201901,U,0,0,2375
827,201901,G,0,6641,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,O,0,0,2375
827,201901,O,4169,5982,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
827,201901,O,0,0,2375
827,201901,G,0,0,2375
827,201901,G,0,0,2375
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,G,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,U,0,0,1284
828,201901,G,297,55301,1284
828,201901,O,0,0,1284
828,201901,U,0,0,1284
828,201901,O,3365,257,1284
828,201901,G,0,0,1284
828,201901,U,0,0,1284
828,201901,G,0,0,1284
828,201901,G,0,0,1284
828,201901,O,0,0,1284
828,201901,U,0,0,1284
828,201901,O,0,0,1284
828,201901,O,0,0,1284
828,201901,G,0,0,1284
829,201901,U,0,0,3209
829,201901,U,0,0,3209
829,201901,U,0,0,3209
829,201901,U,0,0,3209
829,201901,U,0,0,3209
829,201901,G,0,385,3209
829,201901,O,0,0,3209
829,201901,O,21,446,3209
829,201901,O,1720,15639,3209
829,201901,O,2486,10840,3209
829,201901,O,513,1388,3209
829,201901,U,0,0,3209
829,201901,O,1862,1401,3209
829,201901,U,0,0,3209
829,201901,U,0,0,3209
829,201901,O,1163,2676,3209
829,201901,O,25,3241,3209
829,201901,O,1266,2328,3209
829,201901,O,6014,19532,3209
829,201901,U,0,0,3209
829,201901,U,0,0,3209
829,201901,O,60,282,3209
829,201901,G,286,15224,3209
829,201901,O,62,1376,3209
829,201901,O,165,1024,3209
829,201901,G,5146,2480,3209
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,O,0,0,3059
830,201901,O,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,O,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,O,535,667,3059
830,201901,O,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,O,0,0,3059
830,201901,O,644,136,3059
830,201901,O,167,124,3059
830,201901,O,1269,722,3059
830,201901,O,1387,280,3059
830,201901,O,56,32,3059
830,201901,O,749,581,3059
830,201901,O,684,61,3059
830,201901,O,15,5,3059
830,201901,U,0,0,3059
830,201901,U,0,0,3059
830,201901,O,0,0,3059
830,201901,O,235,71,3059
830,201901,U,0,0,3059
830,201901,O,277,6282,3059
830,201901,O,0,0,3059
830,201901,O,0,0,3059
830,201901,O,223,57,3059
830,201901,O,0,0,3059
830,201901,O,601,73,3059
830,201901,G,4,1613,3059
830,201901,U,0,0,3059
830,201901,O,1671,131,3059
831,201901,O,0,0,3059
831,201901,O,0,0,3059
831,201901,O,0,0,3059
831,201901,G,0,0,3059
831,201901,U,0,0,3059
831,201901,O,0,0,3059
831,201901,O,0,0,3059
831,201901,O,1285,1533,3059
832,201901,O,413,471,3059
832,201901,O,81,337,3059
832,201901,G,0,133,3059
832,201901,O,1383,965,3059
832,201901,U,0,0,3059
832,201901,U,0,0,3059
838,201901,U,0,0,2451
838,201901,O,0,0,2451
838,201901,U,0,0,2451
838,201901,O,0,0,2451
838,201901,O,0,0,2451
838,201901,U,0,0,2451
838,201901,O,0,0,2451
838,201901,O,0,0,2451
838,201901,G,51,681,2451
838,201901,O,37,55,2451
838,201901,O,0,0,2451
838,201901,O,64,141,2451
838,201901,U,0,0,2451
838,201901,O,0,0,2451
838,201901,O,0,0,2451
838,201901,U,0,0,2451
838,201901,O,0,0,2451
838,201901,O,142,178,2451
839,201901,U,0,0,2451
839,201901,G,0,0,2451
839,201901,G,0,0,2451
839,201901,O,0,0,2451
839,201901,O,0,0,2451
839,201901,O,217,755,2451
839,201901,O,57,20,2451
839,201901,O,116,87,2451
840,201901,O,3348,310,3295
841,201901,U,0,0,3295
841,201901,U,0,0,3295
841,201901,O,2339,1689,3295
841,201901,O,140,1097,3295
841,201901,O,0,0,3295
841,201901,O,420,24,3295
841,201901,O,279,160,3295
841,201901,O,276,5148,3295
841,201901,U,0,0,3295
841,201901,U,0,0,3295
841,201901,U,0,0,3295
841,201901,G,0,1751,3295
842,201901,G,0,0,3295
842,201901,G,583,477,3295
842,201901,U,0,0,3295
842,201901,O,462,60,3295
842,201901,O,0,0,3295
842,201901,O,0,0,3295
842,201901,U,0,0,3295
842,201901,O,333,1139,3295
842,201901,G,0,0,3295
842,201901,O,732,455,3295
842,201901,U,0,0,3295
842,201901,O,0,0,3295
842,201901,O,470,910,3295
842,201901,O,0,0,3295
842,201901,O,0,0,3295
842,201901,U,0,0,3295
842,201901,O,49,1197,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
G00972,201901,G,0,0,3295
